word,definition,target 1,target 2,target,triviality_1,triviality_2,triviality,nontrivial,body_parts,misleading,lol,animals,people,places
mythological,"Of or pertaining to mythology or to myths; mythical; fabulous. -- Myth`o*log""ic*al*ly, adv.",mythology or to myths,,mythology or to myths,67,100,67,False,False,False,False,False,False,False
mythologic,"Of or pertaining to mythology or to myths; mythical; fabulous. -- Myth`o*log""ic*al*ly, adv.",mythology or to myths,,mythology or to myths,80,100,80,False,False,False,False,False,False,False
ungual,"1. Of or pertaining to a nail, claw, talon, or hoof, or resembling one. 2. Having a nail, claw, or hoof attached; -- said of certain bones of the feet.",nail,,nail,60,100,60,False,False,False,False,False,False,False
nominal,"1. Of or pertaining to a name or names; having to do with the literal meaning of a word; verbal; as, a nominal definition. Bp. Pearson. 2. Existing in name only; not real; as, a nominal difference. ""Nominal attendance on lectures."" Macaulay.

1. A nominalist. [Obs.] Camden. 2. (Gram.)  A verb formed from a noun. 3. A name; an appellation. A is the nominal of the sixth note in the natural diatonic scale. Moore (Encyc. of Music. )",name or names,,name or names,43,100,43,True,False,False,False,False,False,False
narrative,"1. Of or pertaining to narration; relating to the particulars of an event or transaction. 2. Apt or inclined to relate stories, or to tell particulars of events; story-telling; garrulous. But wise through time, and narrative with age. Pope.

That which is narrated; the recital of a story; a continuous account of the particulars of an event or transaction; a story. Cyntio was much taken with my narrative. Tatler. Syn. -- Account; recital; rehearsal; relation; narration; story; tale. See Account.",narration,,narration,78,100,78,False,False,False,False,False,False,False
septomaxillary,Of or pertaining to the nasal septum and the maxilla; situated in the region of these parts. -- n.  A small bone between the nasal septum and the maxilla in many reptiles and amphibians.,nasal septum and the maxilla,,nasal septum and the maxilla,62,100,62,False,False,False,False,False,False,False
domestic,"1. Of or pertaining to one's house or home, or one's household or family; relating to home life; as, domestic concerns, life, duties, cares, happiness, worship, servants. His fortitude is the more extraordinary, because his domestic feelings were unusually strong. Macaulay. 4. Of or pertaining to a nation considered as a family or home, or to one's own country; intestine; not foreign; as, foreign wars and domestic dissensions. Shak. 3. Remaining much at home; devoted to home duties or pleasures; as, a domestic man or woman. 4. Living in or near the habitations of man; domesticated; tame as distinguished from wild; as, domestic animals. 5. Made in one's own house, nation, or country; as, domestic manufactures, wines, etc.

1. One who lives in the family of an other, as hired household assistant; a house servant. The master labors and leads an anxious life, to secure plenty and ease to the domestic. V. Knox. 2. pl. (Com.)  Articles of home manufacture, especially cotton goods. [U. S.]",one's house or home,nation considered as a family or home,nation considered as a family or home,38,38,38,True,False,False,False,False,False,False
urticaceous,"Of or pertaining to a natural order (Urticaceæ) of plants, of which the nettle is the type. The order includes also the hop, the elm, the mulberry, the fig, and many other plants.",natural order,,natural order,36,100,36,True,False,False,False,False,False,False
verbenaceous,"Of or pertaining to a natural order (Verbenaceæ) of gamopetalous plants of which Verbena is the type. The order includes also the black and white mangroves, and many plants noted for medicinal use or for beauty of bloom.",natural order,,natural order,25,100,25,True,False,False,False,False,False,False
umbelliferous,"(a) Producing umbels. (b) Of or pertaining to a natural order (Umbelliferæ) of plants, of which the parsley, carrot, parsnip, and fennel are well-known examples.",natural order,,natural order,31,100,31,True,False,False,False,False,False,False
xyridaceous,"Of or pertaining to a natural order (Xyrideæ) of endogenous plants, of which Xyris is the type.",natural order,,natural order,27,100,27,True,False,False,False,False,False,False
sapotaceous,"Of or pertaining to a natural order (Sapotaceæ) of (mostly tropical) trees and shrubs, including the star apple, the Lucuma, or natural marmalade tree, the gutta-percha tree (Isonandra), and the India mahwa, as well as the sapodilla, or sapota, after which the order is named.",natural order,,natural order,36,100,36,True,False,False,False,False,False,False
sterculiaceous,"Of or pertaining to a natural order (Sterculiaceæ) of polypetalous exogenous plants, mostly tropical. The cacao (Theobroma Cacao) is the most useful plant of the order.",natural order,,natural order,31,100,31,True,False,False,False,False,False,False
polygonaceous,"Of or pertaining to a natural order of apetalous plants (Polygonaceæ), of which the knotweeds (species of Polygonum) are the type, and which includes also the docks (Rumex), the buckwheat, rhubarb, sea grape (Coccoloba), and several other genera.",natural order of apetalous plants,,natural order of apetalous plants,46,100,46,True,False,False,False,False,False,False
geraniaceous,"Of or pertaining to a natural order of pants (Geraniaceæ) which includes the genera Geranium, Pelargonium, and many others.",natural order of pants,,natural order of pants,42,100,42,True,False,False,False,False,False,False
gentianaceous,Of or pertaining to a natural order of plants (Gentianaceæ) of which the gentian is the type.,natural order of plants,,natural order of plants,33,100,33,True,False,False,False,False,False,False
portulacaceous,"Of or pertaining to a natural order of plants (Portulacaceæ), of which Portulaca is the type, and which includes also the spring beauty (Claytonia) and other genera.",natural order of plants,,natural order of plants,36,100,36,True,False,False,False,False,False,False
papaveraceous,"Of, pertaining to, or resembling, a natural order of plants (Papaveraceæ) of which the poppy, the celandine, and the bloodroot are well-known examples.",natural order of plants,,natural order of plants,33,100,33,True,False,False,False,False,False,False
oleaceous,"Of, pertaining to, or resembling, a natural order of plants (Oleaceæ), mostly trees and shrubs, of which the olive is the type. It includes also the ash, the lilac, the true jasmine, and fringe tree.",natural order of plants,,natural order of plants,44,100,44,True,False,False,False,False,False,False
polemoniaceous,"Of or pertaining to a natural order of plants (Polemoniaceæ), which includes Polemonium, Phlox, Gilia, and a few other genera.",natural order of plants,,natural order of plants,29,100,29,True,False,False,False,False,False,False
tiliaceous,"Of, pertaining to, or resembling, a natural order of plants (Tiliaceæ) of which the linden (Tilia) is the type. The order includes many plants which furnish a valuable fiber, as the jute.",natural order of plants,,natural order of plants,30,100,30,True,False,False,False,False,False,False
rosaceous,"1. (Bot.) (a) Of or pertaining to a natural order of plants (Rosaceæ) of which the rose is the type. It includes also the plums and cherries, meadowsweet, brambles, the strawberry, the hawthorn, applies, pears, service tress, and quinces. (b) Like a rose in shape or appearance; as, a rosaceous corolla. 2. Of a pure purpish pink color.",natural order of plants,,natural order of plants,33,100,33,True,False,False,False,False,False,False
ranunculaceous,"Of or pertaining to a natural order of plants (Ranunculaceæ), of which the buttercup is the type, and which includes also the virgin's bower, the monkshood, larkspur, anemone, meadow rue, and peony.",natural order of plants,,natural order of plants,36,100,36,True,False,False,False,False,False,False
juncaceous,"Of. pertaining to, or resembling, a natural order of plants (Juncaceæ), of which the common rush (Juncus) is the type.",natural order of plants,,natural order of plants,30,100,30,True,False,False,False,False,False,False
polygalaceous,Of or pertaining to a natural order of plants (Polygalaceæ) of which Polygala is the type.,natural order of plants,,natural order of plants,31,100,31,True,False,False,False,False,False,False
saxifragaceous,"Of or pertaining to a natural order of plants (Saxifragaceæ) of which saxifrage is the type. The order includes also the alum root, the hydrangeas, the mock orange, currants and gooseberries, and many other plants.",natural order of plants,,natural order of plants,36,100,36,True,False,False,False,False,False,False
violaceous,"1. Resembling violets in color; bluish purple. 2. (Bot.)  Of or pertaining to a natural order of plants, of which the violet is the type. It contains about twenty genera and two hundred and fifty species.",natural order of plants,,natural order of plants,40,100,40,True,False,False,False,False,False,False
