word,definition,target 1,target 2,target,triviality_1,triviality_2,triviality,nontrivial,body_parts,misleading,lol,animals,people,places
military,"1. Of or pertaining to soldiers, to arms, or to war; belonging to, engaged in, or appropriate to, the affairs of war; as, a military parade; military discipline; military bravery; military conduct; military renown. Nor do I, as an enemy to peace, Troop in the throngs of military men. Shak. 2. Performed or made by soldiers; as, a military election; a military expedition. Bacon. Military law. See Martial law, under Martial. -- Military order. (a) A command proceeding from a military superior. (b) An association of military persons under a bond of certain peculiar rules; especially, such an association of knights in the Middle Ages, or a body in modern times taking a similar form, membership of which confers some distinction. -- Military tenure, tenure of land, on condition of performing military service.

The whole body of soldiers; soldiery; militia; troops; the army.",soldiers,,soldiers,38,100,38,True,False,False,False,False,False,False
amphitheatric,"Of, pertaining to, exhibited in, or resembling, an amphitheater.",or resembling,,or resembling,16,100,16,True,False,False,False,False,False,False
catharical,"1. (Med.)  Cleansing the bowels; promoting evacuations by stool; purgative. 2. Of or pertaining to the purgative principle of senna, as cathartic acid.",purgative principle of senna,,purgative principle of senna,40,100,40,True,False,False,False,False,False,False
hircine,1. Goatlike; of or pertaining to a goat or the goats. 2. Of a strong goatish smell.,goat or the goats,,goat or the goats,29,100,29,True,False,False,False,False,False,False
lore,"(a) The space between the eye and bill, in birds, and the corresponding region in reptiles and fishes. (b) The anterior portion of the cheeks of insects.

Lost. Neither of them she found where she them lore. Spenser.

1. That which is or may be learned or known; the knowledge gained from tradition, books, or experience; often, the whole body of knowledge possessed by a people or class of people, or pertaining to a particular subject; as, the lore of the Egyptians; priestly lore; legal lore; folklore. ""The lore of war."" Fairfax. His fair offspring, nursed in princely lore. Milton. 2. That which is taught; hence, instruction; wisdom; advice; counsel. Chaucer. If please ye, listen to my lore. Spenser. 3. Workmanship. [Obs.] Spenser.",particular subject,,particular subject,50,100,50,True,False,False,False,False,False,False
ortho-,"1. A combining form signifying straight, right, upright, correct, regular; as, orthodromy, orthodiagonal, orthodox, orthographic. 2. (Chem.)  A combining form (also used adjectively), designating: (a) (Inorganic Chem.) The one of several acids of the same element (as the phosphoric acids), which actually occurs with the greatest number of hydroxyl groups; as, orthophosphoric acid. Cf. Normal. (b) (Organic Chem.)  Connection with, or affinity to, one variety of isomerism, characteristic of the benzene compounds; -- contrasted with meta- or para-; as, the ortho position; hence, designating any substance showing such isomerism; as, an ortho compound. Note: In the graphic representation of the benzene nucleus (see Benzene nucleus, under Benzene), provisionally adopted, any substance exhibiting double substitution in adjacent and contiguous carbon atoms, as 1 & 2, 3 & 4, 4 & 5, etc., is designated by ortho-; as, orthoxylene; any substance exhibiting substitution of two carbon atoms with one intervening, as 1 & 3, 2 & 4, 3 & 5, 4 & 6, etc., by meta-; as, resorcin or metaxylene; any substance exhibiting substitution in opposite parts, as 1 & 4, 2 & 5, 3 & 6, by para-; as, hydroquinone or paraxylene.",benzene compounds,,benzene compounds,33,100,33,True,False,False,False,False,False,False
lettic,"(a) Of or pertaining to the Letts; Lettish. (b) Of or pertaining to a branch of the Slavic family, subdivided into Lettish, Lithuanian, and Old Prussian. -- n. (a) The language of the Letts; Lettish. (b) The language of the Lettic race, including Lettish, Lithuanian, and Old Prussian.",Letts,branch of the Slavic family,branch of the Slavic family,60,50,50,True,False,False,False,False,False,False
lactic,"Of or pertaining to milk; procured from sour milk or whey; as, lactic acid; lactic fermentation, etc. Lactic acid (Physiol. Chem.), a sirupy, colorless fluid, soluble in water, with an intensely sour taste and strong acid reaction. There are at least three isomeric modifications all having the formula C3H6O3. Sarcolactic or paralactic acid occurs chiefly in dead muscle tissue, while ordinary lactic acid results from fermentation. The two acids are alike in having the same constitution (expressed by the name ethylidene lactic acid), but the latter is optically inactive, while sarcolactic acid rotates the plane of polarization to the right. The third acid, ethylene lactic acid, accompanies sarcolactic acid in the juice of flesh, and is optically inactive. -- Lactic ferment, an organized ferment (Bacterium lacticum or lactis), which produces lactic fermentation, decomposing the sugar of milk into carbonic and lactic acids, the latter, of which renders the milk sour, and precipitates the casein, thus giving rise to the so- called spontaneous coagulation of milk. -- Lactic fermentation. See under Fermentation.",milk,,milk,25,100,25,True,False,False,False,False,False,False
seminiferous,"Seed-bearing; producing seed; pertaining to, or connected with, the formation of semen; as, seminiferous cells or vesicles.",formation of semen,,formation of semen,42,100,42,True,False,False,False,False,False,False
typographical,"1. Of or pertaining to the act or act of representing by types or symbols; emblematic; figurative; typical. [Obs.] Johnson. 2. Of or pertaining to typography or printing; as, the typographic art. -- Ty`po*graph""ic*al*ly, adv.",act or act of representing by types or symbols,typography or printing,act or act of representing by types or symbols,38,69,38,True,False,False,False,False,False,False
polonaise,"Of or pertaining to the Poles, or to Poland. [Written also Polonese.]

1. The Polish language. 2. An article of dress for women, consisting of a body and an outer skirt in one piece. 3. (Mus.)  A stately Polish dance tune, in 3-4 measure, beginning always on the beat with a quaver followed by a crotchet, and closing on the beat after a strong accent on the second beat; also, a dance adapted to such music; a polacca.",Poles,,Poles,43,100,43,True,False,False,False,False,False,False
sublunar,"Situated beneath the moon; hence, of or pertaining to this world; terrestrial; earthly. All things sublunary are subject to change. Dryden. All sublunary comforts imitate the changeableness, as well as feel the influence, of the planet they are under. South.",this world,,this world,25,100,25,True,False,False,False,False,False,False
matutinal,Of or pertaining to the morning; early.,morning,,morning,43,100,43,True,False,False,False,False,False,False
ischiocapsular,"Of or pertaining to the ischium and the capsule of the hip joint; as, the ischiocapsular ligament.",ischium and the capsule of the hip joint,,ischium and the capsule of the hip joint,50,100,50,True,False,False,False,False,False,False
zooenic,Of or pertaining to animals; obtained from animal substances.,animals,,animals,29,100,29,True,False,False,False,False,False,False
favillous,Of or pertaining to ashes. [Obs.] Light and favollous particles. Sir T. Browne.,ashes,,ashes,29,100,29,True,False,False,False,False,False,False
rugosa,"An extinct tribe of fossil corals, including numerous species, many of them of large size. They are characteristic of the Paleozoic formations. The radiating septs, when present, are usually in multiples of four. See Cyathophylloid.",Paleozoic formations,,Paleozoic formations,33,100,33,True,False,False,False,False,False,False
glauconite,The green mineral characteristic of the greensand of the chalk and other formations. It is a hydrous silicate of iron and potash. See Greensand.,greensand of the chalk and other formations,,greensand of the chalk and other formations,40,100,40,True,False,False,False,False,False,False
vehmic,"Of, pertaining to, or designating, certain secret tribunals flourished in Germany from the end of the 12th century to the middle of the 16th, usurping many of the functions of the government which were too weak to maintain law and order, and inspiring dread in all who came within their jurisdiction. Encyc. Brit.",certain secret tribunals flourished in Germany from the end of the 12th century to the middle of the 16th,,certain secret tribunals flourished in Germany from the end of the 12th century to the middle of the 16th,50,100,50,True,False,False,False,False,False,False
vitreous,"1. Consisting of, or resembling, glass; glassy; as, vitreous rocks. 2. Of or pertaining to glass; derived from glass; as, vitreous electricity. Vitreous body (Anat.), the vitreous humor. See the Note under Eye. -- Vitreous electricity (Elec.), the kind of electricity excited by rubbing glass with certain substances, as silk; positive electricity; -- opposed to resinous, or negative, electricity. -- Vitreous humor. (Anat.) See the Note under Eye. -- Vitreous sponge (Zoöl.), any one of numerous species of siliceous sponges having, often fibrous, glassy spicules which are normally six-rayed; a hexactinellid sponge. See Venus's basket, under Venus.",glass,,glass,20,100,20,True,False,False,False,False,False,False
